1.929769	2.159185	-2.059172	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	1.220034	1.349178	1.486714	1.352866	
1.929772	2.159185	-2.057915	0.000205	0.000003	0.050169	-0.000016	0.001143	0.000003	-0.000632	0.045722	0.000115	1.258119	1.341851	1.447627	1.360051	
1.929810	2.159186	-2.054170	0.001577	0.000034	0.099477	-0.000125	0.004241	0.000011	-0.003753	0.078213	0.000210	1.291666	1.338970	1.413003	1.362498	
1.929964	2.159190	-2.047983	0.004974	0.000169	0.147890	-0.000414	0.008672	0.000024	-0.007787	0.099017	0.000288	1.320708	1.338721	1.382757	1.362030	
1.930350	2.159206	-2.039398	0.010931	0.000511	0.195369	-0.000903	0.013889	0.000041	-0.011783	0.109655	0.000355	1.345452	1.339910	1.356647	1.359858	
1.931104	2.159247	-2.028464	0.019696	0.001162	0.241867	-0.001578	0.019420	0.000063	-0.015203	0.111574	0.000412	1.366170	1.341756	1.334382	1.356771	
1.932367	2.159329	-2.015231	0.031283	0.002206	0.287338	-0.002402	0.024862	0.000088	-0.017777	0.106124	0.000462	1.383146	1.343766	1.315667	1.353279	
1.934276	2.159475	-1.999751	0.045503	0.003706	0.331742	-0.003332	0.029879	0.000118	-0.019408	0.094555	0.000505	1.396662	1.345632	1.300221	1.349708	
1.936955	2.159708	-1.982078	0.062008	0.005699	0.375048	-0.004319	0.034194	0.000152	-0.020107	0.078020	0.000543	1.406987	1.347172	1.287783	1.346259	
1.940507	2.160053	-1.962268	0.080321	0.008194	0.417237	-0.005321	0.037584	0.000190	-0.019951	0.057582	0.000576	1.414377	1.348286	1.278112	1.343053	
1.945007	2.160535	-1.940377	0.099870	0.011179	0.458305	-0.006295	0.039879	0.000232	-0.019053	0.034220	0.000604	1.419074	1.348929	1.270977	1.340156	
1.950503	2.161179	-1.916460	0.120012	0.014624	0.498257	-0.007210	0.040955	0.000277	-0.017549	0.008829	0.000628	1.421314	1.349089	1.266162	1.337596	
1.957007	2.162005	-1.890574	0.140063	0.018479	0.537109	-0.008037	0.040731	0.000327	-0.015579	-0.017772	0.000647	1.421320	1.348780	1.263454	1.335378	
1.964496	2.163032	-1.862772	0.159318	0.022687	0.574879	-0.008758	0.039166	0.000381	-0.013281	-0.044838	0.000663	1.419309	1.348025	1.262649	1.333489	
1.972914	2.164278	-1.833108	0.177072	0.027180	0.611589	-0.009358	0.036253	0.000439	-0.010789	-0.071698	0.000674	1.415493	1.346862	1.263542	1.331900	
1.982167	2.165754	-1.801635	0.192638	0.031887	0.647255	-0.009832	0.032017	0.000501	-0.008224	-0.097750	0.000680	1.410075	1.345328	1.265934	1.330577	
1.992130	2.167469	-1.768405	0.205362	0.036736	0.681886	-0.010177	0.026511	0.000568	-0.005694	-0.122463	0.000683	1.403252	1.343467	1.269627	1.329476	
2.002645	2.169429	-1.733469	0.214638	0.041657	0.715481	-0.010400	0.019816	0.000639	-0.003296	-0.145373	0.000681	1.395216	1.341321	1.274427	1.328551	
2.013527	2.171635	-1.696879	0.219919	0.046584	0.748025	-0.010507	0.012030	0.000715	-0.001106	-0.166082	0.000676	1.386149	1.338934	1.280144	1.327752	
2.024563	2.174086	-1.658690	0.220727	0.051458	0.779486	-0.010510	0.003271	0.000795	0.000811	-0.184257	0.000666	1.376230	1.336346	1.286591	1.327029	
2.035518	2.176779	-1.618955	0.216659	0.056229	0.809821	-0.010426	-0.006325	0.000878	0.002408	-0.199625	0.000652	1.365628	1.333601	1.293590	1.326330	
2.046142	2.179707	-1.577733	0.207395	0.060855	0.838971	-0.010270	-0.016615	0.000964	0.003655	-0.211976	0.000635	1.354507	1.330736	1.300970	1.325608	
2.056167	2.182861	-1.535085	0.192705	0.065303	0.866868	-0.010060	-0.027443	0.001053	0.004534	-0.221155	0.000614	1.343023	1.327792	1.308567	1.324817	
2.065320	2.186233	-1.491075	0.172445	0.069553	0.893434	-0.009816	-0.038648	0.001142	0.005044	-0.227062	0.000589	1.331326	1.324803	1.316226	1.323917	
2.073318	2.189813	-1.445772	0.146564	0.073593	0.918589	-0.009554	-0.050065	0.001232	0.005196	-0.229651	0.000560	1.319562	1.321806	1.323805	1.322872	
2.079883	2.193589	-1.399248	0.115100	0.077422	0.942255	-0.009293	-0.061529	0.001321	0.005014	-0.228924	0.000528	1.307869	1.318834	1.331167	1.321654	
2.084738	2.197552	-1.351579	0.078179	0.081045	0.964357	-0.009048	-0.072875	0.001406	0.004530	-0.224930	0.000492	1.296378	1.315917	1.338189	1.320241	
2.087614	2.201691	-1.302846	0.036013	0.084480	0.984833	-0.008834	-0.083942	0.001487	0.003789	-0.217761	0.000453	1.285218	1.313083	1.344759	1.318618	
2.088257	2.205997	-1.253132	-0.011108	0.087746	1.003634	-0.008661	-0.094575	0.001563	0.002840	-0.207553	0.000411	1.274507	1.310360	1.350776	1.316778	
2.086428	2.210463	-1.202519	-0.062818	0.090872	1.020733	-0.008541	-0.104625	0.001631	0.001740	-0.194476	0.000365	1.264357	1.307771	1.356150	1.314720	
2.081907	2.215082	-1.151095	-0.118685	0.093889	1.036120	-0.008477	-0.113956	0.001691	0.000548	-0.178739	0.000316	1.254875	1.305337	1.360803	1.312452	
2.074499	2.219850	-1.098943	-0.178219	0.096828	1.049812	-0.008475	-0.122438	0.001742	-0.000672	-0.160577	0.000265	1.246156	1.303077	1.364674	1.309987	
2.064034	2.224764	-1.046149	-0.240877	0.099724	1.061851	-0.008533	-0.129959	0.001782	-0.001856	-0.140257	0.000210	1.238288	1.301009	1.367712	1.307346	
2.050370	2.229822	-0.992793	-0.306072	0.102608	1.072303	-0.008648	-0.136417	0.001811	-0.002943	-0.118068	0.000152	1.231348	1.299149	1.369882	1.304555	
2.033396	2.235025	-0.938951	-0.373187	0.105509	1.081258	-0.008814	-0.141727	0.001828	-0.003870	-0.094316	0.000091	1.225402	1.297514	1.371164	1.301646	
2.013031	2.240374	-0.884697	-0.441578	0.108452	1.088833	-0.009022	-0.145818	0.001834	-0.004578	-0.069325	0.000027	1.220506	1.296118	1.371554	1.298652	
1.989229	2.245871	-0.830096	-0.510584	0.111455	1.095162	-0.009259	-0.148637	0.001829	-0.005013	-0.043428	-0.000039	1.216701	1.294974	1.371060	1.295613	
1.961974	2.251521	-0.775206	-0.579541	0.114531	1.100398	-0.009510	-0.150147	0.001814	-0.005122	-0.016963	-0.000108	1.214015	1.294093	1.369706	1.292566	
1.931287	2.257326	-0.720078	-0.647782	0.117683	1.104708	-0.009759	-0.150329	0.001788	-0.004860	0.009730	-0.000181	1.212458	1.293481	1.367522	1.289548	
1.897220	2.263290	-0.664754	-0.714650	0.120904	1.108267	-0.009985	-0.149178	0.001755	-0.004186	0.036316	-0.000255	1.212024	1.293138	1.364548	1.286590	
1.859857	2.269417	-0.609267	-0.779506	0.124179	1.111252	-0.010166	-0.146708	0.001714	-0.003063	0.062466	-0.000333	1.212689	1.293058	1.360827	1.283718	
1.819314	2.275708	-0.553641	-0.841731	0.127478	1.113833	-0.010281	-0.142950	0.001668	-0.001462	0.087864	-0.000413	1.214413	1.293225	1.356404	1.280952	
1.775738	2.282164	-0.497892	-0.900737	0.130764	1.116174	-0.010303	-0.137949	0.001618	0.000642	0.112208	-0.000495	1.217138	1.293615	1.351324	1.278302	
1.729304	2.288784	-0.442029	-0.955969	0.133985	1.118419	-0.010208	-0.131763	0.001566	0.003268	0.135215	-0.000580	1.220794	1.294197	1.345633	1.275774	
1.680213	2.295561	-0.386053	-1.006916	0.137075	1.120691	-0.009968	-0.124467	0.001513	0.006426	0.156618	-0.000667	1.225302	1.294936	1.339378	1.273369	
1.628692	2.302488	-0.329960	-1.053108	0.139958	1.123088	-0.009558	-0.116147	0.001462	0.010124	0.176177	-0.000756	1.230574	1.295792	1.332605	1.271085	
