1.619257	-2.245600	-2.256329	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	1.187302	1.434405	1.485738	1.261010	
1.619259	-2.245602	-2.255172	0.000228	-0.000132	0.046166	0.000743	0.001279	-0.000014	0.029729	0.051167	-0.000549	1.212061	1.401697	1.461385	1.294340	
1.619302	-2.245626	-2.251721	0.001780	-0.001006	0.091743	0.002690	0.004906	-0.000055	0.048135	0.093913	-0.001104	1.239109	1.377039	1.435116	1.319743	
1.619478	-2.245723	-2.246005	0.005774	-0.003112	0.136776	0.005342	0.010442	-0.000123	0.057958	0.127519	-0.001658	1.266072	1.358274	1.409121	1.339261	
1.619934	-2.245962	-2.238051	0.013069	-0.006704	0.181265	0.008321	0.017431	-0.000216	0.061218	0.152045	-0.002206	1.291617	1.343774	1.384589	1.354432	
1.620851	-2.246420	-2.227887	0.024275	-0.011854	0.225174	0.011336	0.025432	-0.000333	0.059391	0.167985	-0.002746	1.315023	1.332377	1.362136	1.366352	
1.622433	-2.247173	-2.215543	0.039762	-0.018497	0.268444	0.014160	0.034034	-0.000470	0.053566	0.176062	-0.003276	1.335926	1.323280	1.342048	1.375778	
1.624901	-2.248292	-2.201053	0.059685	-0.026458	0.311005	0.016612	0.042864	-0.000626	0.044565	0.177112	-0.003793	1.354180	1.315946	1.324420	1.383219	
1.628475	-2.249836	-2.184455	0.084008	-0.035480	0.352784	0.018551	0.051593	-0.000797	0.033031	0.172009	-0.004298	1.369768	1.310018	1.309237	1.389015	
1.633372	-2.251852	-2.165789	0.112530	-0.045242	0.393717	0.019861	0.059935	-0.000980	0.019487	0.161631	-0.004790	1.382754	1.305261	1.296412	1.393389	
1.639793	-2.254367	-2.145098	0.144912	-0.055373	0.433752	0.020455	0.067649	-0.001172	0.004377	0.146828	-0.005268	1.393249	1.301521	1.285819	1.396490	
1.647920	-2.257389	-2.122430	0.180699	-0.065464	0.472852	0.020262	0.074532	-0.001370	-0.011905	0.128409	-0.005733	1.401394	1.298689	1.277302	1.398414	
1.657910	-2.260905	-2.097830	0.219347	-0.075083	0.510997	0.019233	0.080424	-0.001570	-0.029003	0.107134	-0.006185	1.407346	1.296686	1.270689	1.399228	
1.669892	-2.264881	-2.071348	0.260246	-0.083781	0.548178	0.017336	0.085199	-0.001767	-0.046584	0.083704	-0.006624	1.411272	1.295445	1.265794	1.398979	
1.683961	-2.269260	-2.043031	0.302735	-0.091104	0.584394	0.014554	0.088766	-0.001959	-0.064335	0.058762	-0.007050	1.413341	1.294909	1.262422	1.397700	
1.700180	-2.273961	-2.012927	0.346122	-0.096602	0.619650	0.010885	0.091063	-0.002142	-0.081958	0.032886	-0.007464	1.413722	1.295017	1.260375	1.395419	
1.718576	-2.278883	-1.981085	0.389705	-0.099833	0.653945	0.006344	0.092056	-0.002313	-0.099172	0.006595	-0.007865	1.412582	1.295713	1.259456	1.392160	
1.739142	-2.283900	-1.947552	0.432778	-0.100378	0.687272	0.000957	0.091737	-0.002469	-0.115708	-0.019658	-0.008254	1.410082	1.296935	1.259471	1.387949	
1.761834	-2.288869	-1.912378	0.474647	-0.097839	0.719612	-0.005236	0.090116	-0.002608	-0.131312	-0.045480	-0.008630	1.406379	1.298625	1.260236	1.382817	
1.786575	-2.293626	-1.875613	0.514645	-0.091857	0.750929	-0.012181	0.087223	-0.002728	-0.145747	-0.070537	-0.008994	1.401625	1.300727	1.261580	1.376802	
1.813256	-2.297992	-1.837310	0.552132	-0.082106	0.781169	-0.019815	0.083104	-0.002828	-0.158790	-0.094547	-0.009346	1.395968	1.303187	1.263354	1.369949	
1.841736	-2.301770	-1.797523	0.586511	-0.068310	0.810263	-0.028062	0.077816	-0.002909	-0.170237	-0.117284	-0.009685	1.389546	1.305960	1.265427	1.362318	
1.871845	-2.304752	-1.756311	0.617230	-0.050240	0.838125	-0.036838	0.071427	-0.002970	-0.179899	-0.138564	-0.010012	1.382492	1.309002	1.267694	1.353975	
1.903389	-2.306720	-1.713740	0.643786	-0.027724	0.864659	-0.046048	0.064013	-0.003013	-0.187610	-0.158246	-0.010326	1.374928	1.312275	1.270071	1.345001	
1.936146	-2.307448	-1.669879	0.665733	-0.000648	0.889757	-0.055593	0.055657	-0.003039	-0.193221	-0.176224	-0.010627	1.366965	1.315742	1.272496	1.335480	
1.969878	-2.306708	-1.624800	0.682678	0.031045	0.913308	-0.065362	0.046444	-0.003049	-0.196605	-0.192420	-0.010916	1.358697	1.319363	1.274922	1.325507	
2.004325	-2.304268	-1.578586	0.694290	0.067344	0.935197	-0.075241	0.036466	-0.003046	-0.197658	-0.206784	-0.011192	1.350207	1.323094	1.277320	1.315175	
2.039213	-2.299899	-1.531321	0.700293	0.108178	0.955312	-0.085112	0.025815	-0.003031	-0.196300	-0.219280	-0.011456	1.341558	1.326885	1.279667	1.304582	
2.074257	-2.293378	-1.483097	0.700470	0.153412	0.973544	-0.094852	0.014583	-0.003006	-0.192477	-0.229892	-0.011707	1.332801	1.330674	1.281948	1.293825	
2.109160	-2.284489	-1.434010	0.694659	0.202845	0.989788	-0.104337	0.002866	-0.002971	-0.186159	-0.238610	-0.011946	1.323971	1.334392	1.284154	1.283004	
2.143621	-2.273029	-1.384164	0.682757	0.256216	1.003949	-0.113442	-0.009243	-0.002929	-0.177348	-0.245437	-0.012174	1.315093	1.337961	1.286275	1.272214	
2.177333	-2.258808	-1.333663	0.664713	0.313203	1.015942	-0.122043	-0.021649	-0.002879	-0.166076	-0.250378	-0.012390	1.306182	1.341291	1.288306	1.261556	
2.209990	-2.241656	-1.282619	0.640528	0.373428	1.025697	-0.130017	-0.034258	-0.002819	-0.152406	-0.253442	-0.012595	1.297249	1.344288	1.290239	1.251128	
2.241285	-2.221420	-1.231144	0.610255	0.436455	1.033156	-0.137248	-0.046977	-0.002750	-0.136433	-0.254644	-0.012790	1.288299	1.346852	1.292069	1.241031	
2.270916	-2.197973	-1.179354	0.573997	0.501805	1.038281	-0.143622	-0.059713	-0.002670	-0.118290	-0.253998	-0.012975	1.279339	1.348881	1.293789	1.231370	
2.298588	-2.171212	-1.127367	0.531901	0.568949	1.041053	-0.149036	-0.072373	-0.002575	-0.098143	-0.251521	-0.013149	1.270377	1.350273	1.295396	1.222248	
