13.000000	23.000000	0.261799	-2.675180	-1.428049	
12.559715	22.936699	0.023791	-3.095015	-0.686463	
12.044448	22.953922	-0.090619	-3.220434	-0.188142	
11.510761	23.010866	-0.121976	-3.213111	0.104954	
10.978678	23.071373	-0.104484	-3.171419	0.243354	
10.452017	23.115825	-0.063925	-3.104401	0.291630	
9.935074	23.136318	-0.015320	-2.939052	0.297922	
9.445305	23.131662	0.034334	-2.855628	0.278234	
8.970196	23.104303	0.080706	-2.781952	0.248270	
8.508952	23.057374	0.122085	-2.715268	0.213446	
8.060851	22.994286	0.157659	-2.657117	0.179039	
7.624592	22.918240	0.187499	-2.608030	0.147468	
7.198578	22.831977	0.212077	-2.567653	0.119797	
6.781150	22.737728	0.232043	-2.535127	0.096333	
6.370751	22.637266	0.248099	-2.509364	0.076992	
5.965999	22.531967	0.260931	-2.489235	0.061478	
5.565725	22.422887	0.271177	-2.473699	0.049401	
5.168968	22.310817	0.279410	-2.461858	0.040353	
4.774954	22.196332	0.286136	-2.452993	0.033959	
4.383073	22.079831	0.291796	-2.446566	0.029905	
3.992842	21.961557	0.296780	-2.442215	0.027963	
3.603880	21.841616	0.301440	-2.439750	0.027995	
3.215873	21.719985	0.306106	-2.439140	0.029957	
2.828554	21.596513	0.311099	-2.440510	0.033891	
2.441681	21.470911	0.316748	-2.444130	0.039912	
2.055016	21.342743	0.323400	-2.450417	0.048181	
1.668309	21.211402	0.331430	-2.459920	0.058873	
1.281296	21.076095	0.341242	-2.473309	0.072126	
0.893685	20.935811	0.353263	-2.491353	0.087972	
0.505167	20.789308	0.367925	-2.514870	0.106262	
0.115428	20.635095	0.385635	-2.544619	0.126552	
-0.275817	20.471437	0.406727	-2.635101	0.170503	
-0.676650	20.291986	0.435145	-2.676280	0.204509	
-1.077846	20.097103	0.469229	-2.721366	0.240446	
-1.478168	19.883953	0.509304	-2.768223	0.276550	
-1.875657	19.649801	0.555395	-2.819991	0.313418	
-2.268359	19.391665	0.607632	-2.865616	0.347160	
-2.652366	19.107801	0.665492	-2.895148	0.376013	
-3.022346	18.798174	0.728161	-2.914087	0.394484	
-3.373975	18.463274	0.793908	-2.919277	0.402196	
-3.703196	18.105151	0.860941	-2.910000	0.399479	
-4.006807	17.727053	0.927520	-2.887499	0.388251	
-4.282815	17.332920	0.992229	-2.855406	0.371891	
-4.530539	16.926666	1.054211	-2.812303	0.348443	
-4.750084	16.512620	1.112285	-2.846621	0.281425	
-4.950023	16.082419	1.159189	-2.808078	0.239706	
-5.128651	15.649870	1.199140	-2.768226	0.199182	
-5.289037	15.217296	1.232337	-2.730101	0.162125	
-5.434301	14.786104	1.259358	-2.695717	0.129276	
-5.567357	14.356982	1.280904	-2.666185	0.100878	
-5.690793	13.930111	1.297717	-2.641899	0.076774	
-5.806829	13.505362	1.310512	-2.622780	0.056531	
-5.917335	13.082432	1.319934	-2.608494	0.039550	
-6.023868	12.660939	1.326526	-2.598611	0.025144	
-6.127732	12.240476	1.330717	-2.592721	0.012602	
-6.230041	11.820642	1.332817	-2.590501	0.001231	
-6.331778	11.401049	1.333022	-2.591735	-0.009611	
-6.433857	10.981328	1.331421	-2.596310	-0.020486	
-6.537171	10.561124	1.328006	-2.604176	-0.031844	
-6.642634	10.140104	1.322699	-2.615281	-0.043987	
-6.751216	9.717966	1.315368	-2.629482	-0.057030	
-6.863957	9.294470	1.305863	-2.646446	-0.070860	
-6.981962	8.869477	1.294053	-2.665541	-0.085101	
-7.106370	8.442999	1.279869	-2.685754	-0.099090	
-7.238302	8.015263	1.263354	-2.705674	-0.111862	
-7.378766	7.586759	1.244711	-2.722826	-0.127870	
-7.528707	7.158450	1.223399	-2.737010	-0.135867	
-7.688853	6.731327	1.200755	-2.745554	-0.139902	
-7.859301	6.306676	1.177438	-2.748543	-0.139175	
-8.039775	5.885645	1.154242	-2.745114	-0.134516	
-8.229567	5.469359	1.131823	-2.735701	-0.126160	
-8.427675	5.058706	1.110796	-2.721432	-0.114807	
-8.632914	4.654233	1.091661	-2.703866	-0.101371	
-8.844034	4.256108	1.074766	-2.684695	-0.086793	
-9.059831	3.864140	1.060301	-2.665483	-0.071894	
-9.279212	3.477843	1.048318	-2.647502	-0.057292	
-9.501231	3.096519	1.038770	-2.631670	-0.043359	
