-28.000000	28.000000	0.523599	-3.145475	-0.764846	
-28.469466	27.767485	0.396124	-7.842575	2.771957	
-29.518478	27.007251	0.858117	-10.458054	7.046657	
-29.724400	25.374504	2.032560	-9.870174	6.256706	
-28.415960	24.502895	3.075344	7.581078	-1.953789	
-29.641045	24.788532	2.749713	-9.819426	-8.265579	
-28.929208	23.454354	1.372116	-6.654127	-5.054892	
-29.554742	22.577998	0.529634	-20.048442	-3.986434	
-32.771525	21.934521	-0.134771	-10.741171	-0.782979	
-34.524784	22.289960	-0.265268	5.014226	12.294758	
-34.015721	22.773117	1.783859	28.329904	22.340022	
-36.376927	21.471096	5.507196	24.383732	12.358966	
-33.079366	22.326899	7.567023	14.138557	9.692097	
-34.131013	24.160591	9.182373	-16.871813	20.881501	
-34.005675	25.872697	12.662623	-29.449596	20.410242	
-33.319066	22.890732	16.064330	-26.509972	11.821165	
-32.464387	26.551974	18.034524	-42.735068	-4.404913	
-35.103699	32.996828	17.300372	-51.316947	-12.150256	
-29.070605	36.948548	15.275329	-21.162145	-14.136566	
-29.182306	34.149461	12.919235	23.133402	4.904431	
-26.468428	36.736975	13.736640	33.783121	-3.014756	
-23.088783	41.166506	13.234181	28.842479	-18.181799	
-20.908330	38.697700	10.203881	7.867128	-9.864468	
-22.078897	38.747991	8.559803	9.906038	-4.617784	
-22.587125	40.276470	7.790172	21.409934	-2.695332	
-21.580655	43.668757	7.340950	35.527181	-7.213600	
-16.576681	46.127010	6.138683	37.250866	-4.588545	
-11.339388	43.080296	5.373926	36.255627	-2.571280	
-8.745884	37.673610	4.945379	0.669306	-2.775579	
-8.745697	37.563049	4.482783	-15.999392	4.162905	
-9.051578	40.158703	5.176600	-18.425383	2.709219	
-10.989735	42.507125	5.628137	-18.638960	-0.154142	
-13.428662	44.431028	5.602446	-19.686366	-1.625186	
-15.669380	46.814078	5.331582	-22.403269	0.285016	
-17.907833	49.802146	5.379085	-31.994138	4.354798	
-22.378927	52.489556	6.104884	-25.573020	-4.740363	
-25.867649	54.742149	5.314824	11.854904	-15.009157	
-26.788169	53.527052	2.813298	30.186525	-4.038187	
-30.673774	56.572752	2.140266	31.598182	-3.962008	
-31.899562	61.596929	1.479932	29.991891	-5.918414	
-29.252706	65.601282	0.493529	28.847999	-7.200453	
-24.750327	65.119919	-0.706546	28.369461	-8.196031	
-23.961758	60.816880	-2.072551	22.961684	-12.624489	
-27.145062	60.762757	-4.176633	-1.923262	-14.545568	
-27.302307	60.566857	-6.600894	-23.322093	-5.102619	
-30.080085	63.118166	-7.451331	-36.777340	-3.550412	
-30.723914	69.124538	-8.043066	-48.086687	-7.578740	
-25.237649	74.237065	-9.306189	-55.270112	-9.454052	
-18.722542	69.083405	-10.881865	-55.589191	2.545229	
-15.779211	60.371520	-10.457660	-52.114200	18.886286	
-10.823180	63.348887	-7.309945	-45.671035	18.005429	
-15.497678	60.952647	-4.309041	-47.227725	32.738583	
-15.469149	63.797268	1.147390	-50.727653	21.303122	
-10.525851	62.697337	4.697910	-48.312511	4.708486	
-13.421528	69.991710	5.482658	-50.849739	-5.911428	
-15.652415	77.819061	4.497420	-51.792471	-14.822299	
-8.998776	78.625644	2.027037	-48.350763	-20.127990	
-13.777576	76.882847	-1.327628	-52.014150	-14.676271	
-8.160501	80.651458	-3.773673	-58.506155	-15.748516	
-10.836623	73.826019	-6.398426	-62.626619	-2.928392	
-20.511464	77.459633	-6.886491	-77.168283	1.263392	
-31.789699	83.592046	-6.675926	-94.070299	7.211424	
-46.233610	80.540434	-5.474022	-101.102801	32.316042	
-40.457988	82.718182	-0.088015	-101.494478	33.720865	
-35.027991	80.296319	5.532129	-97.354873	48.609812	
-27.627149	81.476762	13.633765	-105.906102	56.272916	
-37.684664	87.320851	23.012584	-122.403409	67.425027	
-19.925796	93.944629	34.250088	-46.351974	19.719274	
-18.770242	98.771997	37.536634	34.348096	-58.143773	
-17.585547	102.665093	27.846005	71.593399	-76.074592	
-28.137815	108.221813	15.166907	62.609441	-42.772401	
-25.979191	105.113248	8.038173	51.402609	-19.817910	
-20.527313	105.679514	4.735188	47.053677	-9.626698	
-25.479227	100.668095	3.130738	45.735675	1.992346	
-32.975730	99.495400	3.462796	48.038944	8.392327	
-36.834620	93.204671	4.861517	47.034587	10.078078	
-31.011068	89.374029	6.541197	45.869253	5.194034	
-25.300235	94.095531	7.406869	47.667690	0.635907	
-22.250962	101.427637	7.512854	50.634615	-1.282096	
-18.602629	109.019584	7.299171	53.749317	-2.217691	
-12.599007	115.599689	6.929556	56.735989	-3.067547	
-3.950443	119.162223	6.418298	59.095271	-4.138272	
5.493860	117.151775	5.728586	59.897887	-4.990179	
10.973332	109.148443	4.896889	60.195823	-3.934909	
9.564958	99.395153	4.241071	59.497554	-0.186493	
4.925803	90.631448	4.209989	59.117354	4.266486	
3.514065	81.087811	4.921070	58.748990	6.418227	
9.833325	74.215987	5.990775	59.548957	4.000411	
19.567846	74.614906	6.657510	65.875249	0.515569	
29.601853	79.063226	6.743438	76.728301	-0.780537	
41.395837	83.983158	6.613349	91.288440	-0.560989	
55.998285	88.236186	6.519850	110.673348	0.525525	
73.717483	93.340221	6.607438	139.786885	3.165208	
92.878736	106.114869	7.134973	193.608334	11.743452	
85.815308	132.708505	9.092214	258.246372	29.565594	
95.127317	117.870121	14.019813	235.014676	-80.080271	
113.687182	151.244412	0.673102	164.465619	-236.059569	
137.909416	147.609014	-38.670160	-6.900946	-265.347251	
138.087282	147.266217	-82.894702	-339.908164	-32.828986	
152.202952	132.513884	-88.366199	-1122.222384	457.055587	
-30.164821	134.839450	-12.190268	0.000000	0.000000	
