-28.000000	28.000000	0.523599	-2.482509	2.209988	
-28.312603	27.732521	0.891930	-2.993361	1.505400	
-28.574133	27.309207	1.142830	-3.189091	1.066624	
-28.750693	26.808616	1.320601	-3.247464	0.906227	
-28.844667	26.276115	1.471639	-3.227532	1.002594	
-28.853052	25.738884	1.638738	-3.097156	1.371065	
-28.759726	25.232338	1.867249	-2.715242	2.032543	
-28.557431	24.829945	2.206006	-1.830487	2.857523	
-28.325793	24.635843	2.682260	-1.286587	3.878953	
-28.117012	24.607254	3.328752	1.608495	3.657962	
-28.349667	24.482563	3.938412	2.792871	2.889830	
-28.583973	24.085546	4.420051	3.224898	2.425291	
-28.632076	23.553881	4.824266	3.103906	2.582047	
-28.467166	23.067750	5.254607	2.344547	3.273722	
-28.186300	22.803053	5.800227	0.838201	3.974846	
-28.050707	22.782321	6.462702	-1.177332	3.891820	
-28.219560	22.689234	7.111338	-2.563091	3.181116	
-28.413609	22.314262	7.641524	-3.119252	2.648963	
-28.409334	21.798609	8.083018	-3.025720	2.734331	
-28.188777	21.349949	8.538740	-2.239631	3.365740	
-27.885876	21.140242	9.099697	-0.887721	4.061340	
-27.740733	21.142181	9.776587	1.340470	3.941473	
-27.911320	21.004160	10.433499	2.653301	3.241703	
-28.037053	20.585773	10.973783	3.093882	2.846969	
-27.927841	20.086752	11.448278	2.798144	3.131004	
-27.626019	19.738165	11.970112	1.645146	3.835770	
-27.366705	19.664548	12.609407	-0.451157	4.059572	
-27.435178	19.637093	13.286002	-2.039006	3.513630	
-27.612667	19.352961	13.871607	-3.011585	2.786401	
-27.629259	18.855797	14.336007	-3.263846	2.547694	
-27.413480	18.360888	14.760623	-2.919658	2.994940	
-27.044451	18.051468	15.259779	-1.730988	3.844264	
-26.763159	18.015314	15.900490	0.427599	4.130149	
-26.823208	17.979587	16.588848	2.483653	3.351423	
-26.986313	17.604957	17.147419	3.663336	2.190474	
-26.955240	16.998578	17.512498	4.208735	1.403240	
-26.714817	16.341312	17.746371	4.578636	1.060228	
-26.312602	15.693978	17.923076	4.981186	0.992571	
-25.761437	15.074402	18.088504	5.384677	1.025757	
-25.061967	14.513872	18.259464	5.282205	0.559133	
-24.308729	14.058770	18.352653	5.827315	1.553314	
-23.404873	13.710836	18.611538	6.002363	-0.208712	
-22.436981	13.458107	18.576753	5.327152	0.032488	
-21.581313	13.221205	18.582168	5.200909	-0.543257	
-20.756801	12.954671	18.491625	4.908092	-1.601267	
-20.037704	12.569848	18.224747	3.688642	-3.448731	
-19.666603	12.090298	17.649959	2.054076	-6.210980	
-19.714358	11.766401	16.614795	-4.114275	-5.338755	
-19.120432	12.062094	15.725003	-4.932639	-4.811258	
-18.378316	11.762323	14.923127	-3.659187	-7.082687	
-18.266394	11.197840	13.742679	3.839087	-7.194496	
-17.761234	11.526475	12.543596	4.787839	-6.837768	
-17.134178	11.104271	11.403968	-0.173447	-8.122105	
-17.127074	11.130096	10.050284	-5.306705	-7.014059	
-16.292269	11.164343	8.881274	-3.532446	-7.928921	
-16.096070	10.653271	7.559787	3.388481	-7.888486	
-15.668128	10.958284	6.245039	5.910250	-6.791033	
-14.899538	10.427863	5.113200	0.647219	-8.092069	
-14.926550	10.331581	3.764522	-4.873177	-7.076779	
-14.160506	10.357021	2.585059	-5.640323	-5.521698	
-13.683003	9.585349	1.664776	-1.235701	-6.460855	
-13.767373	9.408174	0.587967	7.537003	-8.660968	
-12.625905	9.254550	-0.855528	7.866734	0.069648	
-11.760319	8.269774	-0.843920	7.636006	0.018315	
-10.913132	7.320061	-0.840867	7.762632	0.220747	
-10.032883	6.371999	-0.804076	8.023820	0.329326	
-9.079134	5.434826	-0.749189	7.761710	0.248816	
-8.113899	4.573704	-0.707719	7.482228	0.041296	
-7.163560	3.766269	-0.700837	7.649148	-0.106004	
-6.196494	2.935603	-0.718504	7.694110	-0.154223	
-5.242105	2.079171	-0.744208	7.588470	-0.099735	
-4.318891	1.214753	-0.760830	7.542733	0.032271	
-3.406076	0.350391	-0.755452	7.695870	0.203095	
-2.457655	-0.513044	-0.721603	8.124806	0.522291	
-1.403416	-1.362221	-0.634554	8.358750	0.944942	
-0.221215	-2.096517	-0.477064	9.117622	0.240389	
