-20.000000	-20.000000	0.523599	2.022004	0.380976	
-19.713693	-19.822350	0.587095	2.071437	0.277529	
-19.430787	-19.624528	0.633350	2.108054	0.210397	
-19.151291	-19.411665	0.668416	2.179123	0.126542	
-18.868655	-19.183593	0.689506	2.199034	0.074402	
-18.587327	-18.948691	0.701907	2.217055	0.034934	
-18.305861	-18.709288	0.707729	2.234612	0.003914	
-18.022949	-18.467072	0.708381	2.252553	-0.021531	
-17.737407	-18.223330	0.704793	2.271360	-0.043250	
-17.448159	-17.979112	0.697585	2.291249	-0.062297	
-17.154223	-17.735331	0.687202	2.312357	-0.078771	
-16.854709	-17.492810	0.674073	2.329668	-0.091898	
-16.549509	-17.252789	0.658757	2.348355	-0.106019	
-16.237913	-17.015951	0.641087	2.366575	-0.118354	
-15.919494	-16.783189	0.621362	2.383555	-0.128221	
-15.594041	-16.555396	0.599991	2.392756	-0.135975	
-15.262378	-16.333972	0.577329	2.403119	-0.141876	
-14.924220	-16.119362	0.553683	2.410128	-0.145166	
-14.580025	-15.912298	0.529489	2.413428	-0.145647	
-14.230436	-15.713364	0.505214	2.413000	-0.143407	
-13.876219	-15.522942	0.481313	2.409160	-0.138880	
-13.518191	-15.341193	0.458166	2.407039	-0.125846	
-13.156559	-15.167539	0.437192	2.395875	-0.116601	
-12.793184	-15.001997	0.417759	2.383745	-0.106059	
-12.428654	-14.844028	0.400082	2.371119	-0.095240	
-12.063470	-14.693001	0.384209	2.360389	-0.078610	
-11.697797	-14.547938	0.371107	2.346248	-0.074777	
-11.332501	-14.408403	0.358644	2.333636	-0.076287	
-10.967450	-14.274202	0.345930	2.280236	-0.032689	
-10.609575	-14.146316	0.340481	2.275518	-0.011663	
-10.251970	-14.020016	0.338538	2.272995	0.005352	
-9.894696	-13.894043	0.339430	2.272512	0.018971	
-9.537754	-13.767373	0.342592	2.273984	0.029872	
-9.181099	-13.639169	0.347570	2.277401	0.038954	
-8.824652	-13.508725	0.354063	2.282837	0.047492	
-8.468304	-13.375400	0.361978	2.290473	0.057329	
-8.111948	-13.238511	0.371533	2.300626	0.071148	
-7.755505	-13.097191	0.383391	2.356646	0.037048	
-7.391702	-12.949144	0.389565	2.365501	0.024368	
-7.027296	-12.798673	0.393627	2.375471	0.014000	
-6.661839	-12.646398	0.395960	2.386859	0.005833	
-6.294884	-12.492787	0.396932	2.399967	0.000032	
-5.925989	-12.338152	0.396937	2.415086	-0.003128	
-5.554730	-12.182638	0.396416	2.432449	-0.003387	
-5.180717	-12.026210	0.395852	2.452165	-0.000624	
-4.803619	-11.868639	0.395748	2.474123	0.005023	
-4.423203	-11.709518	0.396585	2.491476	0.002634	
-4.040222	-11.549037	0.397024	2.512857	0.010983	
-3.654137	-11.386740	0.398854	2.534656	0.020946	
-3.265141	-11.222000	0.402345	2.556565	0.032276	
-2.873523	-11.054098	0.407724	2.576959	0.043620	
-2.479860	-10.882363	0.414995	2.595241	0.054015	
-2.084824	-10.706190	0.423997	2.611029	0.062793	
-1.689131	-10.525085	0.434463	2.624219	0.069591	
-1.293471	-10.338689	0.446061	2.634933	0.074284	
-0.898468	-10.146783	0.458442	2.643456	0.076895	
-0.504644	-9.949280	0.471257	2.650192	0.077509	
-0.112398	-9.746209	0.484176	2.655655	0.076204	
0.278018	-9.537702	0.496876	2.660475	0.072991	
0.666516	-9.323969	0.509041	2.665397	0.067813	
1.053194	-9.105289	0.520344	2.669720	0.054876	
1.438240	-8.882306	0.529490	2.676715	0.043697	
1.822446	-8.655574	0.536772	2.686773	0.028568	
2.206719	-8.425672	0.541534	2.700713	0.009706	
2.592246	-8.193345	0.543151	2.719138	-0.012419	
2.980457	-7.959522	0.541081	2.742439	-0.036945	
3.372960	-7.725308	0.534924	2.767227	-0.062450	
3.770954	-7.492267	0.524516	2.795635	-0.090470	
4.175999	-7.261977	0.509438	2.827327	-0.117327	
4.589605	-7.036205	0.489883	2.855364	-0.142086	
5.012140	-6.817279	0.466202	2.884443	-0.164351	
5.444483	-6.607096	0.438810	2.910044	-0.181671	
5.886592	-6.407712	0.408532	2.929085	-0.192970	
6.337639	-6.221014	0.376370	2.938989	-0.198143	
6.796074	-6.048531	0.343346	2.938800	-0.197912	
