-20.000000	-20.000000	0.523599	2.413065	0.186782	
-19.654890	-19.793523	0.554729	2.430084	0.124981	
-19.312857	-19.576627	0.575559	2.445931	0.077940	
-18.972331	-19.352523	0.588549	2.461377	0.042332	
-18.631930	-19.123581	0.595605	2.477147	0.014971	
-18.290452	-18.891537	0.598100	2.493963	-0.007000	
-17.946811	-18.657691	0.596933	2.512516	-0.025894	
-17.599969	-18.423054	0.592617	2.533467	-0.043279	
-17.248877	-18.188482	0.585404	2.557499	-0.059738	
-16.892436	-17.954735	0.575448	2.578221	-0.075121	
-16.530482	-17.723149	0.562928	2.603003	-0.094771	
-16.161777	-17.494534	0.547133	2.629911	-0.114232	
-15.785297	-17.270080	0.528094	2.650410	-0.132480	
-15.401314	-17.051726	0.506014	2.673886	-0.151468	
-15.008828	-16.840666	0.480769	2.694723	-0.167884	
-14.607766	-16.638562	0.452789	2.710825	-0.180634	
-14.198576	-16.447054	0.422683	2.720375	-0.189218	
-13.782219	-16.267618	0.391147	2.722379	-0.193847	
-13.360037	-16.101439	0.358839	2.716914	-0.195289	
-12.933548	-15.949342	0.326291	2.704897	-0.194380	
-12.504252	-15.811784	0.293894	2.690112	-0.178957	
-12.073250	-15.688323	0.264068	2.666859	-0.174887	
-11.642551	-15.578579	0.234920	2.642307	-0.162286	
-11.212929	-15.481877	0.207872	2.618087	-0.141587	
-10.784952	-15.396870	0.184274	2.595540	-0.114159	
-10.358957	-15.321656	0.165248	2.575779	-0.081182	
-9.935044	-15.253905	0.151718	2.559693	-0.042609	
-9.513104	-15.190926	0.144616	2.543210	-0.011738	
-9.093600	-15.130251	0.142660	2.528515	0.004529	
-8.676485	-15.070178	0.143415	2.517943	0.011522	
-8.261194	-15.009800	0.145335	2.512149	0.005884	
-7.846946	-14.948961	0.146316	2.506827	0.006856	
-7.433641	-14.887811	0.147458	2.504509	0.004831	
-7.020778	-14.826316	0.148263	2.504563	0.001126	
-6.607936	-14.764615	0.148451	2.508752	-0.003431	
-6.194392	-14.702890	0.147879	2.514425	-0.005784	
-5.779865	-14.641343	0.146915	2.521062	-0.007621	
-5.364175	-14.580099	0.145645	2.528391	-0.009011	
-4.947193	-14.519254	0.144143	2.536246	-0.010393	
